flight_id,airline,from_airport,to_airport,departure_time,arrival_time,duration_minutes,price,cabin,stops,available_seats
FL02767,Philippine Airlines,MAA,TLV,22:50,04:46,356,673,Economy,2,58
FL02768,TAP Air Portugal,ZRH,MEX,23:25,01:20,115,199,Economy,0,65
FL02769,Sky Airline,ARN,DTW,14:15,20:07,352,456,Economy,0,120
FL02770,American Airlines,WAW,CAN,11:55,23:27,692,3923,Business,1,166
FL02771,Copa Airlines,BLR,PPT,19:05,03:04,479,1392,Business,0,3
FL02772,ANA,YYZ,YVR,03:30,13:53,623,1731,Premium Economy,1,241
FL02773,Air Canada,STN,AUH,09:20,21:28,728,3760,Business,1,14
FL02774,Jazeera Airways,WAW,PTY,14:20,15:31,71,145,Economy,0,207
FL02775,Azul Airlines,ORD,KIX,07:15,21:09,834,3185,Premium Economy,2,108
FL02776,Cebu Pacific,SGN,HKG,18:30,07:19,769,5395,Business,0,228
FL02777,Hainan Airlines,EZE,PUS,03:45,17:14,809,1166,Economy,1,111
FL02778,Virgin Atlantic,DEL,DXB,23:30,04:21,291,2035,First,1,235
FL02779,InterJet,NRT,DEN,04:10,16:31,741,4713,Business,0,157
FL02780,Spirit Airlines,ICN,AKL,13:40,18:11,271,2006,Business,0,158
FL02781,EgyptAir,FRA,DOH,19:05,01:25,380,1280,Business,0,208
FL02782,Gol Airlines,KIX,ATL,19:10,23:31,261,317,Economy,1,16
FL02783,IndiGo,SAN,JNB,13:20,16:28,188,2348,First,0,13
FL02784,Aeromexico,CAI,TPE,04:30,08:58,268,244,Economy,0,192
FL02785,China Airlines,MNL,KTM,11:45,01:26,821,1403,Premium Economy,0,175
FL02786,Avianca,CLT,DAC,09:45,11:16,91,243,Business,1,247
FL02787,American Airlines,DAR,DXB,10:25,12:15,110,716,Business,1,212
FL02788,Middle East Airlines,DUB,STN,17:30,02:27,537,558,Economy,1,137
FL02789,TAP Air Portugal,ZRH,DXB,07:15,09:07,112,137,Economy,0,96
FL02790,Middle East Airlines,BLR,CMB,18:15,21:32,197,277,Economy,0,178
FL02791,Lion Air,SAN,STL,06:05,09:07,182,1331,Business,0,3
FL02792,Aeromexico,DAR,STN,20:30,04:30,480,461,Economy,0,178
FL02793,KLM,CMB,WLG,23:55,09:48,593,958,Economy,0,79
FL02794,Finnair,PTY,BLR,02:20,06:59,279,428,Economy,0,43
FL02795,Ethiopian Airlines,RUH,CDG,02:40,11:12,512,1580,Business,1,103
FL02796,TAP Air Portugal,ACC,ANC,14:00,21:41,461,872,Economy,1,0
FL02797,AirAsia,SEA,MSP,07:55,09:53,118,270,Premium Economy,0,180
FL02798,Air India,BOG,CDG,05:15,06:55,100,111,Economy,0,223
FL02799,Royal Jordanian,AMM,FRA,04:10,09:50,340,700,Economy,0,201
FL02800,Air India,IAD,SIN,01:05,07:12,367,340,Economy,0,150
FL02801,Korean Air,SEA,FRA,12:30,04:29,959,6457,First,2,132
FL02802,Virgin Atlantic,SEA,ORD,08:00,09:17,77,611,Business,0,250
FL02803,El Al,DFW,GIG,11:30,14:38,188,359,Economy,0,169
FL02804,Malaysia Airlines,PEK,DEL,08:40,14:39,359,1324,Business,0,49
FL02805,China Eastern,ZRH,MEX,12:05,02:25,860,1001,Economy,0,153
FL02806,SpiceJet,WAW,AMM,10:10,14:36,266,560,Premium Economy,0,76
FL02807,GoFirst,NBO,PHX,05:20,16:02,642,3430,Business,1,68
FL02808,TAROM,MEX,BKK,11:15,19:27,492,3267,Business,1,121
FL02809,Condor,OSL,EDI,20:50,03:44,414,729,Premium Economy,0,59
FL02810,Air Baltic,MNL,KIX,22:10,05:27,437,1079,Economy,0,208
FL02811,Copa Airlines,AMM,MEL,12:10,19:13,423,904,Economy,1,130
FL02812,Vistara,SYD,PUS,08:35,22:41,846,2104,Economy,0,103
FL02813,Azul Airlines,DPS,EWR,08:30,16:39,489,3164,Business,1,86
FL02814,Air New Zealand,FCO,CTS,18:40,10:34,954,4201,Business,0,74
FL02815,Kenya Airways,LIM,CAN,04:20,06:50,150,1133,First,0,164
FL02816,Alaska Airlines,SAN,HNL,17:15,23:31,376,1516,Business,2,73
FL02817,South African Airways,GMP,TLV,07:50,18:26,636,1718,Business,1,100
FL02818,Garuda Indonesia,MIA,ADD,20:15,07:30,675,1238,Economy,2,139
FL02819,Korean Air,DEL,PUS,07:50,17:07,557,524,Economy,0,200
FL02820,Cathay Pacific,BOG,PDX,00:35,15:05,870,1003,Economy,0,15
FL02821,Air Baltic,BNA,YVR,00:05,05:30,325,1779,Business,0,123
FL02822,Shenzhen Airlines,FRA,SFO,18:15,21:00,165,537,Business,0,73
FL02823,Lion Air,CTU,BOG,14:30,18:23,233,1004,Business,0,36
FL02824,SriLankan Airlines,YVR,CAN,12:15,02:55,880,990,Economy,0,35
FL02825,Frontier Airlines,NBO,LHR,18:20,03:42,562,1258,Economy,0,170
FL02826,Brussels Airlines,CAI,GRU,12:55,18:39,344,606,Economy,0,104
FL02827,SpiceJet,MCO,SIN,17:15,21:43,268,582,Premium Economy,1,8
FL02828,Thai Airways,RUH,CAN,18:00,20:41,161,238,Economy,0,145
FL02829,Olympic Air,DUB,NRT,06:15,10:57,282,1139,Business,0,121
FL02830,Condor,HNL,NAN,21:20,07:11,591,4067,Business,0,211
FL02831,TAROM,BUD,MAA,02:30,11:40,550,1001,Economy,0,64
FL02832,Air India,HYD,RUH,09:45,21:40,715,1435,Economy,1,21
FL02833,SAS Scandinavian,SIN,PVG,05:00,08:19,199,540,Premium Economy,1,106
FL02834,Air India,PUS,ATL,01:55,03:54,119,1496,First,0,63
FL02835,Qantas,SVO,SEA,06:20,15:38,558,7122,First,2,77
FL02836,Turkish Airlines,PRG,IAD,06:05,14:05,480,434,Economy,0,171
FL02837,Lion Air,DOH,PPT,17:30,19:15,105,98,Economy,0,25
FL02838,Malaysia Airlines,MAA,PER,04:55,07:20,145,259,Economy,0,216
FL02839,TAP Air Portugal,FRA,DEN,21:00,00:30,210,2827,First,0,205
FL02840,Cathay Pacific,MAA,SVO,17:35,08:51,916,1716,Economy,0,232
FL02841,Air Malta,PPT,DEL,06:30,15:22,532,6561,First,0,97
FL02842,JetBlue Airways,ADD,MSP,07:40,21:52,852,3323,Premium Economy,0,163
FL02843,China Airlines,ADL,JNB,21:30,00:20,170,1991,First,1,43
FL02844,Qantas,ARN,BOS,01:05,13:57,772,929,Economy,2,55
FL02845,SpiceJet,TLV,BKK,13:50,17:44,234,545,Premium Economy,0,64
FL02846,United Airlines,KWI,MCT,05:50,15:03,553,6253,First,2,0
FL02847,Azul Airlines,SFO,CGK,02:55,11:37,522,935,Economy,1,157
FL02848,GoFirst,EDI,MNL,09:40,20:08,628,1550,Economy,1,14
FL02849,Thai Airways,HKG,DPS,20:55,10:08,793,1748,Premium Economy,1,240
FL02850,China Eastern,XIY,FCO,16:20,08:12,952,997,Economy,2,114
FL02851,Austrian Airlines,MAA,TPA,04:50,11:45,415,617,Economy,0,97
FL02852,Singapore Airlines,LHR,AUS,02:20,17:44,924,3692,Premium Economy,2,28
FL02853,Wingo,BCN,JFK,20:30,11:56,926,1024,Economy,0,179
FL02854,Emirates,PHX,RUH,20:30,04:13,463,796,Economy,0,69
FL02855,Virgin Atlantic,AUH,PPT,00:35,08:17,462,801,Premium Economy,0,28
FL02856,InterJet,LAX,SGN,04:15,07:26,191,531,Premium Economy,0,142
FL02857,Qatar Airways,IAD,LGW,15:25,06:57,932,1587,Premium Economy,0,155
FL02858,Emirates,NBO,NRT,01:55,15:29,814,1418,Economy,1,205
FL02859,Air China,IST,ZRH,03:55,06:38,163,1244,Business,0,7
FL02860,Norwegian Air,LOS,SCL,14:10,17:43,213,2458,First,0,33
FL02861,Iberia,JFK,PHL,22:50,05:43,413,1001,Economy,0,10
FL02862,Lufthansa,PDX,CPH,17:00,08:16,916,846,Economy,2,26
FL02863,Aeromexico,STN,TLV,19:25,11:02,937,1958,Economy,1,130
FL02864,Azul Airlines,DOH,BUD,13:35,19:14,339,693,Economy,1,140
FL02865,Japan Airlines,HND,MEX,21:40,08:49,669,1262,Premium Economy,0,193
FL02866,Philippine Airlines,KWI,ADL,00:50,05:27,277,704,Premium Economy,0,29
FL02867,Hawaiian Airlines,MIA,DOH,19:55,08:55,780,3881,Business,2,231
FL02868,Bamboo Airways,CPH,KIX,10:25,20:35,610,1316,Premium Economy,0,126
FL02869,SriLankan Airlines,CMB,CPT,17:20,21:16,236,1340,Business,1,213
FL02870,Garuda Indonesia,HNL,DTW,22:20,05:12,412,1528,Premium Economy,0,205
FL02871,Hainan Airlines,MSP,CDG,01:30,07:54,384,581,Economy,0,115
FL02872,Oman Air,DUB,CMB,02:30,08:40,370,1235,Business,0,237
FL02873,Condor,LIS,HNL,09:45,19:55,610,876,Premium Economy,0,162
FL02874,JetBlue Airways,AMS,MAN,12:45,23:58,673,722,Economy,1,101
FL02875,TAP Air Portugal,ADD,ATH,15:10,21:25,375,811,Economy,1,136
FL02876,WestJet,LGW,GIG,08:10,12:32,262,1097,Business,0,8
FL02877,flydubai,EDI,BOM,09:05,22:07,782,3408,Business,0,223
FL02878,Finnair,CTU,JED,10:35,16:08,333,1192,Premium Economy,0,7
FL02879,Kenya Airways,TPE,MEX,12:00,15:31,211,428,Premium Economy,0,15
FL02880,Hawaiian Airlines,CPH,MXP,19:25,07:41,736,2142,Premium Economy,0,238
FL02881,Finnair,BCN,BLR,04:40,12:01,441,835,Premium Economy,0,233
FL02882,IndiGo,SFO,PHL,22:45,09:44,659,628,Economy,0,124
FL02883,Bamboo Airways,ADD,EWR,04:00,09:54,354,335,Economy,0,237
FL02884,China Southern,CUN,ATL,18:10,01:50,460,1067,Premium Economy,0,219
FL02885,Hawaiian Airlines,JFK,CTU,11:00,15:25,265,1463,First,0,40
FL02886,TAP Air Portugal,WLG,PEK,11:00,14:54,234,395,Premium Economy,0,171
FL02887,Cebu Pacific,PVG,JED,07:15,14:22,427,790,Economy,0,124
FL02888,Emirates,BLR,SYD,00:10,13:00,770,1377,Economy,0,25
FL02889,Southwest Airlines,DAC,MIA,12:55,01:55,780,4867,Business,1,16
FL02890,Bamboo Airways,DPS,HAN,23:35,10:13,638,1592,Economy,2,36
FL02891,Azul Airlines,ZRH,DXB,11:55,02:23,868,6835,Business,0,59
FL02892,Eurowings,BLR,TPE,14:40,04:31,831,1233,Premium Economy,0,74
FL02893,Aeromexico,CLT,STN,23:05,10:19,674,878,Economy,1,50
FL02894,El Al,RUH,BOM,15:30,23:25,475,954,Economy,0,88
FL02895,Brussels Airlines,CUN,BNA,13:05,15:58,173,467,Business,0,141
FL02896,Royal Air Maroc,MAA,DAR,13:50,15:50,120,412,Premium Economy,0,39
FL02897,Etihad Airways,DFW,OSL,12:35,00:01,686,1897,Premium Economy,2,6
FL02898,Aer Lingus,TPE,RDU,10:15,13:18,183,193,Economy,1,31
FL02899,ANA,MNL,IAD,12:50,22:24,574,3718,Business,1,94
FL02900,Kenya Airways,PUS,BCN,09:10,20:15,665,884,Economy,0,7
FL02901,Czech Airlines,OSL,TPA,07:45,21:20,815,4470,Business,2,38
FL02902,Spirit Airlines,OSL,AKL,13:25,00:23,658,1263,Economy,1,97
FL02903,Air New Zealand,KTM,FCO,17:55,23:04,309,1655,First,1,51
FL02904,Czech Airlines,ADL,GMP,10:15,19:56,581,963,Premium Economy,0,199
FL02905,Wingo,EDI,HKG,11:10,23:52,762,1163,Economy,0,110
FL02906,Air China,PHX,BCN,04:35,08:27,232,577,Economy,0,88
FL02907,Ethiopian Airlines,BCN,ARN,11:50,19:16,446,3267,First,1,157
FL02908,Avianca,BNA,GMP,16:20,03:07,647,1577,Premium Economy,0,208
FL02909,Qantas,STN,DPS,13:50,16:56,186,248,Economy,2,148
FL02910,Finnair,DFW,HNL,10:05,13:16,191,418,Economy,0,107
FL02911,Vistara,ORD,IAH,05:45,10:26,281,1849,Business,1,157
FL02912,LATAM Airlines,CLT,MAD,08:10,10:09,119,193,Premium Economy,0,111
FL02913,Southwest Airlines,CMB,JFK,06:20,22:19,959,1571,Economy,1,219
FL02914,Aeroflot,JFK,STN,23:45,08:24,519,6446,First,0,29
FL02915,flydubai,SVO,BKK,07:50,19:00,670,1139,Economy,0,115
FL02916,JetBlue Airways,SEA,OSL,23:10,11:45,755,676,Economy,1,180
FL02917,Etihad Airways,DUB,ACC,12:35,20:09,454,3052,Business,0,101
FL02918,Aer Lingus,BOG,CTS,04:40,12:41,481,548,Economy,0,35
FL02919,KLM,BOS,SIN,23:50,09:25,575,2384,Business,2,32
FL02920,Air Malta,CAN,HEL,17:15,21:29,254,3470,First,0,217
FL02921,Singapore Airlines,MCO,KTM,16:10,04:42,752,7106,First,1,185
FL02922,Hainan Airlines,BLR,PTY,10:50,23:08,738,908,Economy,2,228
FL02923,Lufthansa,PHL,DEN,11:30,17:01,331,934,Premium Economy,1,29
FL02924,Avianca,EZE,MIA,02:45,07:10,265,608,Premium Economy,1,248
FL02925,Thai Airways,DXB,DEL,09:30,12:07,157,806,Business,0,135
FL02926,Frontier Airlines,SYD,PVG,23:40,10:15,635,6583,First,1,9
FL02927,Icelandair,STN,WAW,09:00,14:23,323,391,Economy,0,98
FL02928,Middle East Airlines,BAH,DEL,10:15,19:54,579,1087,Economy,0,131
FL02929,SAS Scandinavian,MAD,RDU,11:40,13:16,96,108,Economy,0,3
FL02930,easyJet,RUH,KIX,12:20,20:43,503,2728,First,2,115
FL02931,Cathay Pacific,BUD,HND,19:00,22:23,203,2579,First,1,168
FL02932,EVA Air,RUH,KIX,17:50,06:35,765,1403,Premium Economy,1,111
FL02933,China Eastern,HYD,JED,12:30,02:53,863,2318,Premium Economy,1,21
FL02934,Oman Air,BNA,TPE,23:55,09:33,578,660,Economy,0,105
FL02935,Air France,MEL,AUS,00:25,10:19,594,2188,Business,0,91
FL02936,GoFirst,BNE,SGN,22:10,08:13,603,861,Economy,0,61
FL02937,Azul Airlines,ARN,YYZ,12:50,16:00,190,182,Economy,2,179
FL02938,Philippine Airlines,NAN,AMM,21:25,07:22,597,1304,Economy,2,109
FL02939,Emirates,PPT,FCO,06:00,09:20,200,1369,Business,0,40
FL02940,Royal Air Maroc,PDX,CUN,13:45,00:03,618,4307,Business,0,81
FL02941,JetSMART,BNE,DPS,01:10,07:22,372,1206,Business,0,241
FL02942,Thai Airways,NBO,MSP,00:40,09:23,523,6297,First,2,1
FL02943,Air Seychelles,BNA,ORD,20:35,10:23,828,5849,Business,1,183
FL02944,InterJet,YVR,NAN,14:55,04:33,818,815,Economy,2,128
FL02945,Norwegian Air,SVO,SFO,23:35,11:28,713,1181,Economy,0,0
FL02946,Oman Air,SYD,LHR,04:05,05:39,94,1138,First,0,71
FL02947,Iberia,SEA,SCL,15:15,07:09,954,2979,Premium Economy,0,189
FL02948,EgyptAir,NAN,IAH,19:55,03:57,482,1151,Economy,1,149
FL02949,Hainan Airlines,AUS,JED,19:30,02:13,403,851,Economy,0,116
FL02950,Air France,CTS,ADD,23:50,07:01,431,1164,Premium Economy,0,73
FL02951,Singapore Airlines,ATH,FRA,11:10,14:40,210,803,Premium Economy,1,241
FL02952,Middle East Airlines,SFO,KTM,06:35,17:59,684,2496,Business,1,32
FL02953,Olympic Air,MAA,DEL,19:55,20:53,58,91,Economy,0,72
FL02954,Vistara,RDU,OSL,03:25,12:34,549,1175,Economy,1,21
FL02955,Croatia Airlines,TLV,HND,01:05,08:36,451,2892,Business,2,107
FL02956,South African Airways,LHR,HKG,12:25,22:43,618,1095,Economy,0,66
FL02957,Bamboo Airways,STL,MCT,17:15,21:45,270,362,Economy,0,182
FL02958,Ethiopian Airlines,PTY,MNL,19:10,21:45,155,633,Business,0,145
FL02959,Shenzhen Airlines,HYD,HEL,22:40,06:28,468,1158,Economy,0,72
FL02960,Singapore Airlines,CPH,IAD,02:35,15:09,754,2496,Business,1,108
FL02961,Air Baltic,CGK,MIA,09:30,19:26,596,1302,Premium Economy,2,151
FL02962,El Al,YVR,ADL,00:00,14:35,875,751,Economy,2,172
FL02963,Pegasus Airlines,SEA,AMS,01:05,07:01,356,688,Economy,0,4
FL02964,Lion Air,ACC,MAA,10:20,14:38,258,567,Economy,0,29
FL02965,TAROM,XIY,LIM,20:55,10:02,787,894,Economy,0,230
FL02966,Hainan Airlines,HNL,MAD,06:00,08:16,136,508,Premium Economy,0,9
FL02967,Etihad Airways,BKK,MUC,16:05,05:14,789,1016,Premium Economy,2,218
FL02968,Wizz Air,PEK,MEX,07:25,20:05,760,2939,Premium Economy,0,139
FL02969,Starlux Airlines,GRU,PVG,01:20,14:08,768,2886,Business,1,108
FL02970,Air Malta,MAA,OSL,05:40,17:23,703,591,Economy,1,21
FL02971,easyJet,SFO,MSP,18:20,08:23,843,1331,Economy,1,65
FL02972,Aeroflot,SAN,DXB,07:05,21:58,893,11132,First,0,250
FL02973,Royal Jordanian,SGN,MXP,07:00,22:27,927,5462,Business,1,51
FL02974,Iberia,IAH,WLG,03:40,14:23,643,8761,First,1,35
FL02975,EgyptAir,ANC,VIE,23:25,11:13,708,3305,First,1,103
FL02976,Royal Air Maroc,PPT,MSP,03:40,12:52,552,1424,Premium Economy,2,32
FL02977,WestJet,MAD,CTS,16:50,04:57,727,1023,Economy,0,167
FL02978,flydubai,CTU,YYZ,05:45,09:12,207,1265,First,0,113
FL02979,Gulf Air,LHR,SCL,02:30,17:11,881,1905,Premium Economy,0,234
FL02980,Iberia,DXB,PDX,07:25,17:49,624,1707,Premium Economy,0,87
FL02981,Austrian Airlines,RDU,STL,19:35,02:49,434,565,Economy,0,48
FL02982,Norwegian Air,DPS,SIN,02:55,08:37,342,346,Economy,0,228
FL02983,Royal Air Maroc,CAN,TLV,06:45,08:41,116,448,Premium Economy,0,245
FL02984,Aeroflot,HAN,CTU,17:40,01:56,496,1484,Business,0,250
FL02985,Air France,CPT,MSP,20:25,10:22,837,731,Economy,1,47
FL02986,Bamboo Airways,BUD,DUB,05:40,14:02,502,2816,Business,2,89
FL02987,Aer Lingus,PDX,PVG,00:10,10:58,648,734,Economy,0,187
FL02988,Icelandair,BOS,BAH,20:40,04:05,445,988,Economy,0,70
FL02989,Air India,YUL,AMS,19:25,22:42,197,784,Premium Economy,0,217
FL02990,EVA Air,EZE,CTS,03:50,14:09,619,511,Economy,0,10
FL02991,Icelandair,CDG,ADL,04:20,18:29,849,928,Economy,0,181
FL02992,Avianca,ANC,SFO,18:35,01:32,417,1609,Business,2,188
FL02993,SriLankan Airlines,STN,SIN,15:55,18:14,139,963,Business,0,78
FL02994,SpiceJet,SZX,DPS,15:20,16:55,95,307,Premium Economy,0,126
FL02995,Brussels Airlines,FCO,CEB,11:15,16:20,305,415,Economy,0,97
FL02996,China Southern,MSP,HNL,16:15,04:22,727,8277,First,0,50
FL02997,Condor,ADD,ZRH,11:50,21:55,605,8002,First,1,218
FL02998,Frontier Airlines,PUS,PER,12:20,21:55,575,766,Economy,0,220
FL02999,China Eastern,SAN,AUS,00:40,11:48,668,1382,Premium Economy,0,226
FL03000,Condor,CTS,MAD,08:20,13:14,294,2144,Business,1,152
FL03001,China Southern,MCT,NRT,23:20,05:31,371,801,Economy,0,184
FL03002,Vueling,NRT,MEX,14:10,03:25,795,1747,Economy,0,50
FL03003,Olympic Air,MAN,MEX,06:45,08:16,91,288,Premium Economy,0,234
FL03004,Lion Air,SUV,SEA,20:25,08:32,727,1358,Economy,1,61
FL03005,Vistara,HKG,MEL,17:25,20:02,157,220,Economy,0,176
FL03006,Czech Airlines,JFK,NBO,05:40,08:01,141,187,Economy,0,226
FL03007,Air Arabia,MEL,SFO,21:50,10:03,733,2302,Premium Economy,2,192
FL03008,JetBlue Airways,SUV,TLV,23:55,02:22,147,145,Economy,0,90
FL03009,United Airlines,HKG,EDI,05:35,20:16,881,1100,Economy,1,215
FL03010,JetSMART,KTM,GRU,03:55,05:32,97,260,Premium Economy,0,135
FL03011,Aeroflot,SCL,SGN,02:20,13:52,692,1443,Economy,2,204
FL03012,Finnair,BOM,VIE,15:50,21:46,356,493,Economy,0,193
FL03013,SriLankan Airlines,BCN,TPA,13:10,22:00,530,592,Economy,2,106
FL03014,Aeromexico,TPA,LIM,12:05,03:13,908,943,Economy,0,81
FL03015,GoFirst,AUS,CMB,23:10,12:54,824,4016,Business,2,44
FL03016,RyanAir,ANC,HKG,03:40,17:47,847,1620,Economy,0,3
FL03017,Cebu Pacific,SYD,ANC,19:30,00:21,291,242,Economy,1,236
FL03018,Saudi Airlines,MCT,AKL,01:20,07:48,388,1059,Business,0,157
FL03019,Royal Jordanian,SEA,ORD,13:35,18:13,278,1734,Business,0,44
FL03020,Volaris,MAD,MAN,16:40,02:28,588,1427,Economy,0,88
FL03021,Eurowings,HYD,SVO,04:25,15:32,667,1458,Economy,1,93
FL03022,Vietnam Airlines,PEK,MIA,23:15,01:49,154,187,Economy,0,92
FL03023,Hainan Airlines,DPS,PHX,19:45,21:35,110,108,Economy,0,151
FL03024,Aer Lingus,SIN,STN,02:40,17:56,916,1834,Economy,1,63
FL03025,Hawaiian Airlines,PHL,CMB,02:00,14:27,747,7848,First,0,149
FL03026,Royal Jordanian,NAN,ATL,10:00,17:42,462,776,Premium Economy,0,242
FL03027,Shenzhen Airlines,STL,ORD,10:05,18:32,507,3239,First,0,28
FL03028,Middle East Airlines,MSP,SEA,23:00,12:13,793,2100,Premium Economy,0,158
FL03029,Korean Air,IAD,EWR,07:30,17:55,625,2329,Premium Economy,1,113
FL03030,Saudi Airlines,MAD,SAN,03:00,09:52,412,1360,Business,0,115
FL03031,Oman Air,PPT,DXB,11:45,01:08,803,2379,Premium Economy,1,95
FL03032,LATAM Airlines,BOG,KUL,01:00,15:33,873,2164,Economy,0,198
FL03033,Philippine Airlines,DAC,OSL,19:00,10:53,953,1107,Economy,2,163
FL03034,United Airlines,KWI,KUL,16:30,00:58,508,1700,Premium Economy,0,166
FL03035,Qatar Airways,PVG,DUB,23:15,04:39,324,772,Premium Economy,1,173
FL03036,Aer Lingus,SGN,NBO,22:55,02:09,194,234,Economy,0,129
FL03037,ANA,DOH,PEK,17:50,20:50,180,896,Business,0,223
FL03038,Aeromexico,LOS,AUH,12:00,14:27,147,253,Economy,0,0
FL03039,Vueling,AUH,MUC,05:25,19:45,860,1652,Premium Economy,0,140
FL03040,Aegean Airlines,BOG,DEL,16:05,05:11,786,2672,Premium Economy,1,106
FL03041,Vueling,LHR,MUC,21:50,00:03,133,404,Premium Economy,0,62
FL03042,Air Arabia,KTM,CDG,18:55,00:53,358,2176,Business,0,47
FL03043,Singapore Airlines,PEK,ICN,02:20,15:00,760,1534,Economy,1,247
FL03044,flydubai,AUS,LHR,07:20,17:39,619,879,Economy,1,203
FL03045,Southwest Airlines,DAR,RUH,00:40,07:45,425,398,Economy,0,199
FL03046,Sky Airline,BOM,BUD,11:20,18:17,417,1009,Premium Economy,0,157
FL03047,Czech Airlines,CTU,KWI,03:45,07:40,235,369,Economy,0,60
FL03048,TAROM,CLT,IAH,03:55,17:33,818,2550,Premium Economy,1,192
FL03049,WestJet,SEA,ANC,12:05,15:07,182,600,Premium Economy,1,97
FL03050,Lufthansa,CLT,BCN,15:15,23:49,514,497,Economy,1,218
FL03051,Air France,RDU,STN,04:15,16:43,748,1431,Economy,1,244
FL03052,Etihad Airways,STN,KTM,12:30,16:15,225,369,Economy,0,55
FL03053,Middle East Airlines,DXB,ADD,14:30,04:32,842,812,Economy,0,160
FL03054,Southwest Airlines,RUH,CMB,07:05,18:05,660,973,Economy,1,107
FL03055,Avianca,FCO,PUS,08:30,14:35,365,525,Economy,2,99
FL03056,Frontier Airlines,NAN,AMS,17:15,18:03,48,50,Economy,0,124
FL03057,TAROM,ZRH,XIY,02:25,13:00,635,1561,Economy,1,37
FL03058,Royal Air Maroc,IST,YVR,12:25,23:22,657,4257,First,0,232
FL03059,Hainan Airlines,BUD,PVG,21:10,07:47,637,1955,Business,1,43
FL03060,Gol Airlines,ORD,EWR,16:15,17:20,65,61,Economy,0,178
FL03061,Royal Air Maroc,XIY,BKK,14:40,01:52,672,1370,Economy,2,133
FL03062,Azul Airlines,HEL,RDU,14:45,01:44,659,944,Premium Economy,0,222
FL03063,Ethiopian Airlines,DEN,JED,08:40,23:59,919,1374,Economy,0,106
FL03064,Vietnam Airlines,MNL,DOH,21:05,13:02,957,3744,Premium Economy,1,126
FL03065,SpiceJet,MXP,LOS,03:30,07:39,249,1760,Business,0,118
FL03066,Gulf Air,CGK,HAN,23:30,02:00,150,723,Business,0,105
FL03067,Philippine Airlines,MAD,PPT,02:45,17:49,904,3348,Premium Economy,1,176
FL03068,Wizz Air,BKK,SZX,05:55,07:28,93,506,First,0,210
FL03069,ANA,CDG,ADL,15:25,19:23,238,512,Economy,1,29
FL03070,Sky Airline,CAN,BCN,06:30,09:18,168,1996,First,0,120
FL03071,AirAsia,TLV,ATH,01:20,13:50,750,1367,Economy,0,121
FL03072,Croatia Airlines,YYZ,MNL,16:25,01:45,560,662,Economy,1,231
FL03073,Austrian Airlines,MUC,LAX,08:55,13:23,268,489,Economy,0,233
FL03074,Thai Airways,DAR,BAH,08:05,23:03,898,1634,Economy,1,82
FL03075,Kenya Airways,BNE,WAW,05:05,19:48,883,5635,Business,0,48
FL03076,Qantas,KIX,HND,12:15,22:45,630,1830,Premium Economy,0,25
FL03077,Norwegian Air,FCO,HEL,10:30,14:57,267,565,Economy,1,2
FL03078,easyJet,BNA,XIY,10:45,12:17,92,280,Premium Economy,0,169
FL03079,Volaris,CPT,CEB,14:10,01:39,689,1401,Premium Economy,1,143
FL03080,flydubai,CUN,JED,06:25,18:16,711,1711,Economy,2,107
FL03081,Etihad Airways,XIY,MEL,06:45,15:31,526,1894,Business,1,7
FL03082,Qantas,RDU,DEN,07:55,13:40,345,847,Economy,1,46
FL03083,Eurowings,CPT,DFW,05:55,21:11,916,2204,Economy,0,157
FL03084,SpiceJet,ZRH,SYD,07:10,20:26,796,1526,Premium Economy,0,230
FL03085,Pegasus Airlines,CDG,DOH,09:20,14:39,319,346,Economy,1,141
FL03086,El Al,DUB,IAD,00:10,12:44,754,5285,First,2,193
FL03087,SriLankan Airlines,DPS,JFK,14:30,21:14,404,1288,Premium Economy,2,30
FL03088,Czech Airlines,MSP,MEL,08:00,19:12,672,1454,Economy,0,79
FL03089,JetBlue Airways,PER,SGN,19:55,21:46,111,412,Premium Economy,0,81
FL03090,TAP Air Portugal,CMN,DEN,02:50,14:23,693,4124,Business,1,211
FL03091,ANA,CUN,TPE,02:00,13:43,703,1280,Premium Economy,0,157
FL03092,Croatia Airlines,ATH,GRU,05:00,16:34,694,2694,Premium Economy,0,97
FL03093,AirAsia,KTM,DTW,13:45,17:27,222,752,Premium Economy,0,59
FL03094,Cathay Pacific,VIE,TPE,02:05,13:30,685,2409,Premium Economy,1,49
FL03095,Volaris,FRA,VIE,04:20,16:14,714,4278,Business,0,0
FL03096,Royal Jordanian,DAC,ANC,23:15,04:36,321,480,Economy,0,76
FL03097,LATAM Airlines,ZRH,MUC,11:05,00:25,800,1356,Economy,1,156
FL03098,South African Airways,WAW,HND,11:20,15:04,224,287,Economy,1,45
FL03099,Vietnam Airlines,TPE,DEN,00:35,05:55,320,367,Economy,1,5
FL03100,Olympic Air,KWI,YYZ,20:40,11:11,871,5174,Business,0,69
FL03101,Aeromexico,RDU,LHR,19:30,01:05,335,726,Premium Economy,0,24
FL03102,LOT Polish,BNA,KIX,14:05,04:31,866,1501,Economy,0,9
FL03103,Virgin Atlantic,BAH,EDI,14:15,19:41,326,1291,Premium Economy,1,156
FL03104,easyJet,XIY,DAC,13:35,00:23,648,6116,First,1,116
FL03105,SriLankan Airlines,FRA,CTS,22:50,23:57,67,152,Economy,1,110
